id,parent_id,tree_ids,level,code,name,sp,qp,elx,use_to,sku_ex
1b5cde2e-a3e4-4d40-a43d-6b3dde7afd5a,a48a95e9-e1ba-43a8-8f32-6c4a917ebe71,"5824d4c6-0f7f-4c02-a511-c1a4cf5b8945,a48a95e9-e1ba-43a8-8f32-6c4a917ebe71,1b5cde2e-a3e4-4d40-a43d-6b3dde7afd5a",3,170705,正畸弹簧,zjdh,zhengjidanhuang,1:通常由弹簧挂圈、弹簧、弹簧挂圈与弹簧之间的连接部件组成。 ,1:用于矫治牙齿畸形，在口腔正畸治疗时与种植体支抗、正畸托槽等正畸材料配合使用。 ,1:正畸弹簧、镍钛弹簧 
1b8147bc-7668-4ec0-9650-9ccccbdd027f,b6abd97d-59c2-45bc-826b-85bb3d348c02,"850c1ff8-92b8-4a96-a767-c939db14d2d8,b6abd97d-59c2-45bc-826b-85bb3d348c02,1b8147bc-7668-4ec0-9650-9ccccbdd027f",3,041503,塑形工具,sxgj,suxinggongju,1:骨科创伤手术配套工具。一般采用不锈钢材料制成。非无菌提供。 ,1:用于骨科内固定手术时弯折钢板或棒，或截断植入物。 ,1:钢板弯曲扳手、钢板弯曲器、台式钢板弯曲器、剪断器、断棒器、扭断器、钢针切断器、钢板塑型片、锁定金属接骨板模板、剪棒器、弯棒器 
1b92381c-f1bd-47b7-b514-8617dc400796,9cab1a55-6219-4768-ad78-e5ac4be0708e,"0debe49f-4fff-4720-95b2-9c03cef5ecbe,9cab1a55-6219-4768-ad78-e5ac4be0708e,1b92381c-f1bd-47b7-b514-8617dc400796",3,141602,血管显像设备,xgxxsb,xueguanxianxiangshebei,1:由超声波发生器、超声探头、电源部件、穿刺架组成。 2:通常由光源、电源、支架等组成。使用过程中会接触患者。 3:通常由光源、电源、支架等组成。使用过程中不会接触患者。 ,1:用于提供超声图像，辅助外周血管穿刺。 2:用于观测皮下浅表静脉血管，辅助静脉穿刺。 3:用于观测皮下浅表静脉血管，辅助静脉穿刺。 ,1:血管穿刺用超声显像设备 2:静脉显像仪 3:静脉显像仪 
1bb11877-28e1-424a-961d-5bcbd3e027a3,d3d8a6e0-24ed-4aee-b997-2094f32324c2,"d3d8a6e0-24ed-4aee-b997-2094f32324c2,1bb11877-28e1-424a-961d-5bcbd3e027a3",2,0606,医用射线防护设备,yysxfhsb,yiyongshexianfanghushebei,NULL,NULL,NULL
1bb2addb-5845-45d9-ac56-5f2274a4ea6c,2b40b49b-58f6-4a34-bfe7-530a4ade9c01,"124e0720-882e-4958-bcf8-aab4fa33c49e,2b40b49b-58f6-4a34-bfe7-530a4ade9c01,1bb2addb-5845-45d9-ac56-5f2274a4ea6c",3,IVDⅢ-2117,凝聚胺试剂,njasj,ningjuanshiji,1: ,1:用于检测人体样本中红细胞免疫抗体，临床上主要用于交叉配血、抗体筛检。 ,1: 
1bbb8baf-16e8-460b-be67-2e1ebf431e54,78cffd93-69fc-4624-9e2f-e27a06c8292a,"16d86847-91b3-4a96-9642-632d36681a1c,78cffd93-69fc-4624-9e2f-e27a06c8292a,1bbb8baf-16e8-460b-be67-2e1ebf431e54",3,160714,义眼片,yyp,yiyanpian,1:一般采用聚甲基丙烯酸甲酯材料制成。无菌提供。 2:一般采用聚甲基丙烯酸甲酯材料制成。非无菌提供。 ,1:用于人眼眼球摘除或眼内容剜除、眼球萎缩或植入义眼台后，起填充和支撑作用。可随时摘除。 2:用于人眼眼球摘除或眼内容剜除、眼球萎缩或植入义眼台后，起填充和支撑作用。可随时摘除。 ,1:义眼片 2:义眼片 
1bc79b85-f977-4e0f-b859-520ed960f11b,8a1de681-40bb-488f-8f2e-a7656b902512,"124e0720-882e-4958-bcf8-aab4fa33c49e,8a1de681-40bb-488f-8f2e-a7656b902512,1bc79b85-f977-4e0f-b859-520ed960f11b",3,IVDⅠ-2729,银染液,yry,yinranye,1: ,1:用于对蛋白、核酸的银染色。 ,1: 
1bd15f28-a858-467a-b8b0-57a040cacf5d,0debe49f-4fff-4720-95b2-9c03cef5ecbe,"0debe49f-4fff-4720-95b2-9c03cef5ecbe,1bd15f28-a858-467a-b8b0-57a040cacf5d",2,1410,创面敷料,cmfl,chuangmianfuliao,NULL,NULL,NULL
1be9c4c5-468a-49c3-8528-6428658b7702,c3ece9af-3ef7-4d23-8ab8-53266c68a664,"d3d8a6e0-24ed-4aee-b997-2094f32324c2,c3ece9af-3ef7-4d23-8ab8-53266c68a664,1be9c4c5-468a-49c3-8528-6428658b7702",3,061305,微循环显微镜,wxhxwj,weixunhuanxianweijing,1:通常由观察系统和照明系统组成，观察系统是具有目镜、物镜的短工作距的体视光学显微系统，外接图像采集显示系统。利用显微放大原理，观察组织细节。 ,1:用于人体微循环的检查。 ,1:微循环显微检查仪、微循环显微仪 
1c0c68bd-4374-45ae-8918-30059eee16aa,d3d8a6e0-24ed-4aee-b997-2094f32324c2,"d3d8a6e0-24ed-4aee-b997-2094f32324c2,1c0c68bd-4374-45ae-8918-30059eee16aa",2,0616,内窥镜辅助用品,nkjfzyp,neikuijingfuzhuyongpin,NULL,NULL,NULL
1c1bd644-ca30-4d6b-b45f-b02cc6d005f6,c52c1657-7417-4956-98f0-3cc59c4032c1,"87bb616e-64d7-419c-8c7b-18b6bb51849f,c52c1657-7417-4956-98f0-3cc59c4032c1,1c1bd644-ca30-4d6b-b45f-b02cc6d005f6",3,021512,手术环,ssh,shoushuhuan,1:通常为扁平条弯成带缺口的圆环，两端曲卷成鼓环状。非无菌提供。 ,1:用于重建外耳道和鼓膜、修补穿孔鼓膜。 ,1:人工鼓环 
1c7d5541-0d19-4bf8-b104-0bfb378e1090,122053ee-94c1-4b0c-914f-64b9570e7a39,"124e0720-882e-4958-bcf8-aab4fa33c49e,122053ee-94c1-4b0c-914f-64b9570e7a39,1c7d5541-0d19-4bf8-b104-0bfb378e1090",3,IVDⅢ-5159,吗啡检测试剂,mfjcsj,mafeijianceshiji,1: ,1:用于检测人体样本中吗啡的浓度。 ,1: 
1c8c34fc-8240-4543-bff5-d366ad49577e,e8e76a22-1f06-4a6f-a016-6902d7eb38c2,"0b5ba4d7-e87b-4d4b-b83d-e7e5d37900b5,e8e76a22-1f06-4a6f-a016-6902d7eb38c2,1c8c34fc-8240-4543-bff5-d366ad49577e",3,150101,电动手术台（液压、机械、气动等）,ddsst（yy、jx、qdd）,diandongshoushutai（yeya、jixie、qidongdeng）,1:通常由床体（包括支撑部分、传动部分和电动控制部分）和配件组成。支撑部分通常包括台面（各种支撑板）、升降柱和底座三部分。按传动原理可分为液压、机械和气动三种传动结构形式。头板、背板、腿板和台面可调节。 ,1:用于常规手术、外科（神经外科、胸外科、普外科、泌尿外科）、五官科（眼科等）、骨科、妇科手术等医疗过程的患者多体位支撑与操作，使其躺卧成不同的姿势。 ,1:电动手术床（台）、电动综合手术床（台）、电动机械手术床（台）、电动液压手术床（台）、电动液压外科手术床（台）、电动五官科手术床（台） 
1c98fded-ea16-46ba-a95f-ed1dde1be1e1,1a40580c-ff93-4e50-8531-5746ed4f38ef,"124e0720-882e-4958-bcf8-aab4fa33c49e,1a40580c-ff93-4e50-8531-5746ed4f38ef,1c98fded-ea16-46ba-a95f-ed1dde1be1e1",3,IVDⅢ-9248,淋巴细胞亚群检测试剂,lbxbyqjcsj,linbaxibaoyaqunjianceshiji,1: ,1:用于流式细胞仪鉴定和定量人类成熟淋巴细胞亚型的百分率和/或绝对数目，如T淋巴细胞（CD3+）、B淋巴细胞（CD19+）、辅助/诱导T淋巴细胞（CD3+CD4+）、抑制/细胞毒T淋巴细胞（CD3+CD8+）和自然杀伤细胞（CD3-CD16+和/或CD56+）。 ,1: 
1cfae505-305f-44ad-95a7-7fbfa2c099dd,bba80536-c310-40b0-a17e-3debed1e8825,"124e0720-882e-4958-bcf8-aab4fa33c49e,bba80536-c310-40b0-a17e-3debed1e8825,1cfae505-305f-44ad-95a7-7fbfa2c099dd",3,IVDⅡ-1267,血清淀粉样蛋白A检测试剂,xqdfydbajcsj,xueqingdianfenyangdanbaiajianceshiji,1: ,1:用于检测血清中淀粉样蛋白A的含量，主要作为一种非特异性炎症指标。 ,1: 
1d127ced-db97-4f1b-ab8d-2ac65522d855,83aeeeb2-ec3e-4636-8e75-d34cb25c5b27,"69de2045-d094-403c-a029-d7fa8026748e,83aeeeb2-ec3e-4636-8e75-d34cb25c5b27,1d127ced-db97-4f1b-ab8d-2ac65522d855",3,070105,表面检查灯,bmjcd,biaomianjianchadeng,1:通常由灯头、固定或握持装置、电源盒和充电器组成。 ,1:用于临床检查时提供照明。 ,1:医用检查灯、儿科检查灯、反光灯、头戴式检查灯、聚光灯 
1d26e3de-fdbe-439f-918e-0126a4b88480,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,"124e0720-882e-4958-bcf8-aab4fa33c49e,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,1d26e3de-fdbe-439f-918e-0126a4b88480",3,IVDⅢ-1076,人类免疫缺陷病毒抗原和抗体检测试剂,rlmyqxbdkyhktjcsj,renleimianyiquexianbingdukangyuanhekangtijianceshiji,1: ,1:用于检测人体样本中的人类免疫缺陷病毒抗原和抗体，临床上主要用于HIV感染的辅助诊断。 ,1: 
1d2d2c83-7220-4914-a740-183d51aae833,d7391b0c-a64f-48a4-963b-0fa43eabf534,"5824d4c6-0f7f-4c02-a511-c1a4cf5b8945,d7391b0c-a64f-48a4-963b-0fa43eabf534,1d2d2c83-7220-4914-a740-183d51aae833",3,170506,银汞合金,yghj,yingonghejin,1:粉液双组份或胶囊型。液剂为汞，粉剂为银合金。通过汞齐化反应生成银汞合金。 ,1:用于牙体缺损的直接充填修复。 ,1:银汞胶囊、银汞合金、银合金粉 
1d37d342-0814-4350-a4be-92fa5086bf3c,b2850c61-10cf-4156-a3fe-5aa99f03647b,"9913acda-27ce-432f-b521-593ff6874c29,b2850c61-10cf-4156-a3fe-5aa99f03647b,1d37d342-0814-4350-a4be-92fa5086bf3c",3,221501,洗板机,xbj,xibanji,1:通常由清洗单元、控制单元和运动单元组成。 ,1:用于实验室的样品板的洗涤工作。 ,1:半自动洗板机、去血片洗板机、全自动洗板机、全自动酶标洗板机、全自动微孔洗板机、洗板机 
1d49cb62-32df-4d28-a87a-8a61c410abcc,d407fd7b-0a58-461a-838c-12569c60d68c,"124e0720-882e-4958-bcf8-aab4fa33c49e,d407fd7b-0a58-461a-838c-12569c60d68c,1d49cb62-32df-4d28-a87a-8a61c410abcc",3,IVDⅡ-3337,雄烯二酮检测试剂,xxetjcsj,xiongxiertongjianceshiji,1: ,1:用于检测人体样本中雄烯二酮的含量，临床上主要用于辅助诊断遗传性肾上腺皮质增生、肾上腺皮质功能减退等疾病。 ,1: 
1d4d88f6-289d-407b-8418-2e02b39db0cb,eef60589-7789-45c4-9c98-aba97ac41941,"124e0720-882e-4958-bcf8-aab4fa33c49e,eef60589-7789-45c4-9c98-aba97ac41941,1d4d88f6-289d-407b-8418-2e02b39db0cb",3,IVDⅢ-6169,K-ras基因检测试剂,k-rasjyjcsj,k-rasjiyinjianceshiji,1: ,1:用于检测人体样本中的K-ras基因，临床上主要用于肺癌、乳腺癌等的辅助诊断及指导治疗。 ,1: 
1d7673f3-5f5d-4f9b-8e5a-f78d25b31218,8d5576f5-ebb8-4073-be36-3c02bca68cc0,"850c1ff8-92b8-4a96-a767-c939db14d2d8,8d5576f5-ebb8-4073-be36-3c02bca68cc0,1d7673f3-5f5d-4f9b-8e5a-f78d25b31218",3,041306,骨科牵引床及配件,gkqycjpj,gukeqianyinchuangjipeijian,1:通常由床体和牵引装置组成，不含电源、液压源。 ,1:用于骨科手术后患者的四肢牵引，以帮助患者恢复。或用于手术中牵引。 ,1:骨科牵引床 
1d9b845e-671c-44fa-80df-6d97cc349ac2,75e82852-709a-44be-af16-6bc212f7129f,"7fede765-1206-43b1-b403-c5bbebf5bcb0,75e82852-709a-44be-af16-6bc212f7129f,1d9b845e-671c-44fa-80df-6d97cc349ac2",3,180110,子宫输卵管造影、输卵管通液器械,zgslgzy、slgtyqx,zigongshuluanguanzaoying、shuluanguantongyeqixie,1:通常由导管、连接件、保护套管组成。一般由高分子材料制成。无菌提供。 2:通常由一系列规格的金属管配以套管、橡皮塞、进气管、活塞组成。非无菌提供。 ,1:用于输卵管造影、疏通。 2:用于输卵管造影、疏通。 ,1:输卵管造影导管、输卵管导管 2:输卵管通液器 
1dbbdc91-ab01-4d9d-b1f1-22deaae23a66,51d70406-069d-4467-84e0-b35df04150ba,"0544661b-cc92-41e5-bbb1-3d6fbd69d9a8,51d70406-069d-4467-84e0-b35df04150ba,1dbbdc91-ab01-4d9d-b1f1-22deaae23a66",3,010304,高频/射频用电极及导管,gp/spydjjdg,gaopin/shepinyongdianjijidaoguan,1:通常配合高频/射频手术设备使用的附件。使电流从高频/射频发生器流入或流出患者的终端，用于在手术时对组织进行切割，或使组织坏死、血液凝固等。该类附件可以是手术端的，即作为发生器的终端，用于发出电流，施行手术；也可以是返回端的，即不用于提供能量，而用于使电流返回发生器。 2:通常配合高频/射频手术设备使用的附件。使电流从高频/射频发生器流入或流出患者的终端，用于在手术时对组织进行切割，或使组织坏死、血液凝固等。该类附件可以是手术端的，即作为发生器的终端，用于发出电流，施行手术；也可以是返回端的，即不用于提供能量，而用于使电流返回发生器。 3:通常配合高频/射频手术设备使用的附件。使电流从高频/射频发生器流入或流出患者的终端，用于在手术时对组织进行切割，或使组织坏死、血液凝固等。该类附件可以是手术端的，即作为发生器的终端，用于发出电流，施行手术；也可以是返回端的，即不用于提供能量，而用于使电流返回发生器。 ,1:用于与射频发生器配合使用。以导管等形式通过血管和腔道，将射频能量作用于目标组织，对组织实施切割、消融等作用的射频附件。 2:用于内窥镜外科手术中，与高频/射频手术设备配合使用。作为高频/射频手术设备的附件对目标组织实施切割、消融、凝血等作用。 3:用于非内窥镜外科手术中，与高频/射频手术设备配合使用。作为高频/射频手术设备的附件对目标组织实施切割、消融、凝血等作用；或与患者身体相连，具有相对较大面积的电极，预期为高频电流提供一个低电流密度的返回通道，以防止在人体组织中产生不希望的灼伤等物理效应的高频附,1:消融导管、射频消融导管、双向消融术导管、温控消融导管、诊断/消融可调弯头端导管 2:电凝手术剪、电凝手术钳、双极电凝钳、高频切开刀、等离子凝开刀、热活检钳 3:高频手术电极、中性电极、随弃式中性极板、双极电极、消融电极、射频消融电极、射频凝闭电极、一次性使用手术电极 
1dce937a-f719-479f-a739-ee42b1a0390b,14e0d513-2a80-4af6-ad8c-0286c78f6c27,"2cd71824-b087-4f7a-972e-5438c4a006fe,14e0d513-2a80-4af6-ad8c-0286c78f6c27,1dce937a-f719-479f-a739-ee42b1a0390b",3,110103,压力蒸汽灭菌器,ylzqmjq,yalizhengqimiejunqi,1:通常由灭菌室、控制系统、过压保护装置等组成，可自带蒸汽发生装置，也可外接蒸汽。工作原理是利用饱和水蒸汽作用于负载上微生物一定时间，使微生物的蛋白质变性从而导致微生物死亡，以达到灭菌的目的。 ,1:用于耐湿耐热医疗器械的灭菌。 ,1:大型压力蒸汽灭菌器、小型压力蒸汽灭菌器、卡式压力蒸汽灭菌器、立式压力蒸汽灭菌器、手提式压力蒸汽灭菌器、清洗压力蒸汽灭菌器 
1df6b9f0-2361-4c2f-833b-0695cd0560d6,9e0c908f-669d-4313-8461-9ca7e9bb3393,"124e0720-882e-4958-bcf8-aab4fa33c49e,9e0c908f-669d-4313-8461-9ca7e9bb3393,1df6b9f0-2361-4c2f-833b-0695cd0560d6",3,IVDⅡ-6396,25-羟基维生素D检测试剂,25-qjwssdjcsj,25-qiangjiweishengsudjianceshiji,1: ,1:用于检测人体样本中25羟基维生素D的含量，临床上主要用于维生素D缺乏相关疾病的辅助诊断。 ,1: 
1e114965-11f8-447a-99e6-4742b48febd3,0544661b-cc92-41e5-bbb1-3d6fbd69d9a8,"0544661b-cc92-41e5-bbb1-3d6fbd69d9a8,1e114965-11f8-447a-99e6-4742b48febd3",2,0101,超声手术设备及附件,cssssbjfj,chaoshengshoushushebeijifujian,NULL,NULL,NULL
1e1f0a0f-33c4-4201-996f-166d5de90735,290437e4-0bc9-431a-87b2-3d1729a9e7e7,"290437e4-0bc9-431a-87b2-3d1729a9e7e7,1e1f0a0f-33c4-4201-996f-166d5de90735",2,1204,其他,qt,qita,NULL,NULL,NULL
1e36fe5e-5a07-4a57-9719-c18d0256d451,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,"124e0720-882e-4958-bcf8-aab4fa33c49e,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,1e36fe5e-5a07-4a57-9719-c18d0256d451",3,IVDⅢ-1007,变形杆菌OX2诊断菌液,bxgjox2zdjy,bianxingganjunox2zhenduanjunye,1: ,1:临床上用于外斐（Weil－Felix）反应。 ,1: 
1e786a30-5fa5-417a-8edd-5a0096e44f37,850c1ff8-92b8-4a96-a767-c939db14d2d8,"850c1ff8-92b8-4a96-a767-c939db14d2d8,1e786a30-5fa5-417a-8edd-5a0096e44f37",2,0401,骨科用刀,gkyd,gukeyongdao,NULL,NULL,NULL
1e7c08ed-c9b6-47e7-975f-b1acf5da7ca8,1c0c68bd-4374-45ae-8918-30059eee16aa,"d3d8a6e0-24ed-4aee-b997-2094f32324c2,1c0c68bd-4374-45ae-8918-30059eee16aa,1e7c08ed-c9b6-47e7-975f-b1acf5da7ca8",3,061607,内窥镜咬口、套管,nkjyk、tg,neikuijingyaokou、taoguan,1:手术或检查时患者开口的辅助器械，通常采用聚乙烯等高分子材料制成。无菌提供。 2:手术或检查时患者开口的辅助器械，通常采用聚乙烯等高分子材料制成。非无菌提供。 3:通常由开口端和套体组成。一般采用聚乙烯等高分子材料制成。无菌提供。 ,1:用于经口腔手术或检查时维持患者的开口状态，防止非预期咬合保护器械损坏。 2:用于经口腔手术或检查时维持患者的开口状态，防止非预期咬合保护器械损坏。 3:配合内窥镜使用，用于手术或检查时使内窥镜与患者隔离，预防交叉感染。 ,1:无菌胃镜咬口、无菌内窥镜咬口 2:胃镜咬口、内窥镜咬口 3:内窥镜一次性使用套管、内窥镜一次性使用保护套 
1e8ef24c-5d31-410f-a9e6-9be46e38e4cb,0debe49f-4fff-4720-95b2-9c03cef5ecbe,"0debe49f-4fff-4720-95b2-9c03cef5ecbe,1e8ef24c-5d31-410f-a9e6-9be46e38e4cb",2,1402,血管内输液器械,xgnsyqx,xueguanneishuyeqixie,NULL,NULL,NULL
1e8fe748-e059-491c-8437-eeda5ae43ff6,2eba30e9-b093-4687-b911-9d78457b9a17,"69de2045-d094-403c-a029-d7fa8026748e,2eba30e9-b093-4687-b911-9d78457b9a17,1e8fe748-e059-491c-8437-eeda5ae43ff6",3,070803,中央监护系统,zyjhxt,zhongyangjianhuxitong,1:通常由中央监护软件、计算机平台、网络设备、外置记录仪、报警系统、外置不间断电源等支持设备组成。不包括床旁监护设备和/或遥测监护设备等终端数据采集设备。通过获取床旁监护设备或者遥测盒等采集设备采集的病人生理参数，通过有线、无线网络发送到中央站，由中央站进行显示、分析、报警、存储、回顾、打印。 ,1:用于通过有线或无线局域网络，对床旁监护设备和/或遥测监护设备所获得的生命体征信息进行中央监护。 ,1:中央监护系统、中央监护仪 
1eaba1ed-b065-4074-88af-78f7205473f8,e30f2dd0-b5d4-4d95-b29a-3d6846837848,"5824d4c6-0f7f-4c02-a511-c1a4cf5b8945,e30f2dd0-b5d4-4d95-b29a-3d6846837848,1eaba1ed-b065-4074-88af-78f7205473f8",3,170913,隔离及赋形材料,gljfxcl,gelijifuxingcailiao,1:通常包括成形片、一次性使用间隙楔等。 ,1:口腔治疗时的起隔离作用或者辅助修复体成形作用。 ,1:缝隙封闭糊剂、光固化牙龈屏障树脂、邻间楔入木梢、成形片、楔子 
1ee52249-865c-4f9b-81f8-35a7a68cffab,8a1de681-40bb-488f-8f2e-a7656b902512,"124e0720-882e-4958-bcf8-aab4fa33c49e,8a1de681-40bb-488f-8f2e-a7656b902512,1ee52249-865c-4f9b-81f8-35a7a68cffab",3,IVDⅠ-2741,苯胺蓝染色液,balrsy,benanlanranseye,1: ,1:主要用于神经组织、细胞、结缔组织的染色。 ,1: 
1ef183b3-4a78-426f-aa50-67637ab17170,191b587a-d9d2-4b4f-91b4-d39ef1e5d4fc,"124e0720-882e-4958-bcf8-aab4fa33c49e,191b587a-d9d2-4b4f-91b4-d39ef1e5d4fc,1ef183b3-4a78-426f-aa50-67637ab17170",3,IVDⅡ-11633,凝血因子Ⅻ检测试剂,nxyzⅻjcsj,ningxueyinziⅻjianceshiji,1: ,1:用于检测人血浆中凝血因子Ⅻ的活性或含量。临床上主要用于凝血因子Ⅻ缺乏或活性减低的检测和治疗监测。 ,1: 
1efa6a9a-c009-4594-85a0-4fd99fc9444b,4521115c-b01a-476d-9089-ab4d03b936fc,"124e0720-882e-4958-bcf8-aab4fa33c49e,4521115c-b01a-476d-9089-ab4d03b936fc,1efa6a9a-c009-4594-85a0-4fd99fc9444b",3,IVDⅡ-8425,雷帕霉素检测试剂,lpmsjcsj,leipameisujianceshiji,1: ,1:用于检测人体样本中雷帕霉素的浓度。 ,1: 
1f025c17-2c4f-44c1-a6be-01771b33b3cb,1bd15f28-a858-467a-b8b0-57a040cacf5d,"0debe49f-4fff-4720-95b2-9c03cef5ecbe,1bd15f28-a858-467a-b8b0-57a040cacf5d,1f025c17-2c4f-44c1-a6be-01771b33b3cb",3,141003,粉末敷料,fmfl,fenmofuliao,1:为粉末状。所含成分不可被人体吸收。无菌提供。 ,1:用于非慢性创面护理、止血，浅表创面使用，不用于体内。 ,1:沸石粉状敷料、多孔石墨医用敷料、壳聚糖止血颗粒 
1f6d1f63-3c52-4e52-b81f-57d69f8a028a,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,"124e0720-882e-4958-bcf8-aab4fa33c49e,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,1f6d1f63-3c52-4e52-b81f-57d69f8a028a",3,IVDⅢ-1074,人类免疫缺陷病毒（HIV）抗体检测试剂,rlmyqxbd（hiv）ktjcsj,renleimianyiquexianbingdu（hiv）kangtijianceshiji,1: ,1:用于检测人体样本中的人类免疫缺陷病毒抗体，包括1型（包括O型）、2型抗体。临床上主要用于HIV感染的辅助诊断。 ,1: 
1f7304cb-8ab8-442d-a299-4f4e1e57f5bc,00f871b3-102f-4d98-8496-a0e9c3acfe14,"d3d8a6e0-24ed-4aee-b997-2094f32324c2,00f871b3-102f-4d98-8496-a0e9c3acfe14,1f7304cb-8ab8-442d-a299-4f4e1e57f5bc",3,061703,正电子发射及磁共振成像系统,zdzfsjcgzcxxt,zhengdianzifashejicigongzhenchengxiangxitong,1:通常由正电子发射断层成像设备（PET）和磁共振成像设备（MRI）组成。其中的PET和MRI部分或可单独使用。 ,1:用于得到PET功能代谢影像与MRI解剖形态学影像的同机融合图像。 ,1:正电子发射及核磁共振成像系统、正电子发射断层扫描及磁共振成像系统、正电子发射磁共振成像系统 
1f91d997-26a4-4566-82aa-09ca781faca2,191b587a-d9d2-4b4f-91b4-d39ef1e5d4fc,"124e0720-882e-4958-bcf8-aab4fa33c49e,191b587a-d9d2-4b4f-91b4-d39ef1e5d4fc,1f91d997-26a4-4566-82aa-09ca781faca2",3,IVDⅡ-11657,精子浓度检测试剂,jzndjcsj,jingzinongdujianceshiji,1: ,1:用于检测精子浓度，临床上主要用于男性不育的辅助诊断。 ,1: 
1ffd51a0-5871-4006-9a0f-b2bbaf5ae6aa,8a1de681-40bb-488f-8f2e-a7656b902512,"124e0720-882e-4958-bcf8-aab4fa33c49e,8a1de681-40bb-488f-8f2e-a7656b902512,1ffd51a0-5871-4006-9a0f-b2bbaf5ae6aa",3,IVDⅠ-2752,组织固定液,zzgdy,zuzhigudingye,1: ,1:用于新鲜组织样本的固定。 ,1: 
200309ba-76d4-4fb7-8678-5c38676987ae,a4d0d36a-c001-4ef2-936d-9f4f351d1d41,"0debe49f-4fff-4720-95b2-9c03cef5ecbe,a4d0d36a-c001-4ef2-936d-9f4f351d1d41,200309ba-76d4-4fb7-8678-5c38676987ae",3,141101,绷带,bd,bengdai,1:通常为纺织加工而成的卷状、管状、三角形的材料。部分具有弹力或自粘等特性。与创面直接接触。 2:通常为纺织加工而成的卷状、管状、三角形的材料。其形状可以通过绑扎的形式对创面敷料进行固定或限制肢体活动，以对创面愈合起到间接的辅助作用。部分具有弹力或自粘等特性。非无菌提供，一次性使用。不与创面直接接触。粘贴部位为完好皮肤。 ,1:用于非慢性创面的护理，或用于对创面敷料或肢体提供束缚力，以起到包扎、固定作用。 2:用于对创面敷料或肢体提供束缚力，以起到包扎、固定作用。 ,1:急救止血绷带、带敷贴绷带 2:弹性绑带、高分子固定绷带、树脂绷带、聚酯纤维绷带、聚氨酯衬垫绷带、玻璃纤维绷带、网状头套、自粘弹性绷带、弹力纱布绷带、弹力绷带帽、网状弹力绷带、自粘弹力绷带、脱脂纱布绷带、急救绷带、捆扎绷带、弹力网帽、三角巾、弹力套、固定带、管状绷带、泡沫绷带、腹部造口弹性绷带、自粘绷带、医用弹力贴布、三角绷带、弹力束腹绷带 
20072174-3892-4d2d-9aac-bd65081c11e2,78cffd93-69fc-4624-9e2f-e27a06c8292a,"16d86847-91b3-4a96-9642-632d36681a1c,78cffd93-69fc-4624-9e2f-e27a06c8292a,20072174-3892-4d2d-9aac-bd65081c11e2",3,160711,角膜基质环,jmjzh,jiaomojizhihuan,1:一般采用高分子材料制成。通过长期植入患者的角膜层间，改变角膜表面曲率、屈光度。 ,1:用于治疗圆锥角膜、近视、高度近视等疾病。 ,1:角膜基质环 
2010984e-588f-46d0-83c1-b6a4b6aa7dad,c3998c49-01d2-404f-a8ca-c5d52b4fcab4,"124e0720-882e-4958-bcf8-aab4fa33c49e,c3998c49-01d2-404f-a8ca-c5d52b4fcab4,2010984e-588f-46d0-83c1-b6a4b6aa7dad",3,IVDⅡ-5386,载脂蛋白A1检测试剂,zzdba1jcsj,zaizhidanbaia1jianceshiji,1: ,1:用于检测人体样本中载脂蛋白A1的含量，临床上主要用于评价心血管疾病风险。 ,1: 
201d94bd-cf8c-4f0f-90a3-3f058d844e51,f9c28ab2-af77-4848-9b2c-1e388f8188a2,"124e0720-882e-4958-bcf8-aab4fa33c49e,f9c28ab2-af77-4848-9b2c-1e388f8188a2,201d94bd-cf8c-4f0f-90a3-3f058d844e51",3,IVDⅡ-10586,SIM（硫化物、吲哚、动力）琼脂培养基管,sim（lhw、yd、dl）qzpyjg,sim（liuhuawu、yinduo、dongli）qiongzhipeiyangjiguan,1: ,1:用于肠杆菌科的鉴别。 ,1: 
